"Year","Month","Volume.Filtered","Taxa","Count","Density","New_Year","New_Month","Year_Start"
2012,8,107.415,"Stenobrachius.leucopsarus",6,0.0558581203742494,2012,8,"January"
2012,9,118.50525,"Stenobrachius.leucopsarus",1,0.00843844471025545,2012,9,"January"
2012,12,45.2905,"Stenobrachius.leucopsarus",2,0.0441593711705545,2012,12,"January"
2012,12,39.61308,"Stenobrachius.leucopsarus",1,0.0252441870210547,2012,12,"January"
2012,12,83.4558,"Stenobrachius.leucopsarus",2,0.0239647813573173,2012,12,"January"
2013,1,41.4626,"Stenobrachius.leucopsarus",1,0.0241181209089637,2013,1,"January"
2013,1,60.71,"Stenobrachius.leucopsarus",1,0.0164717509471257,2013,1,"January"
2013,2,38.91572,"Stenobrachius.leucopsarus",5,0.128482782793175,2013,2,"January"
2013,4,64.46,"Stenobrachius.leucopsarus",1,0.0155134967421657,2013,4,"January"
2013,12,38.32448,"Stenobrachius.leucopsarus",1,0.0260929828663037,2013,12,"January"
2014,1,47.52,"Stenobrachius.leucopsarus",3,0.0631313131313131,2014,1,"January"
2014,1,52.9,"Stenobrachius.leucopsarus",1,0.0189035916824197,2014,1,"January"
2014,2,44.78,"Stenobrachius.leucopsarus",1,0.0223313979455114,2014,2,"January"
2014,2,35.8155,"Stenobrachius.leucopsarus",2,0.0558417444960981,2014,2,"January"
2014,2,59.09368,"Stenobrachius.leucopsarus",10,0.16922283398157,2014,2,"January"
2014,2,64.61192,"Stenobrachius.leucopsarus",1,0.015477020339281,2014,2,"January"
2014,4,43.78208,"Stenobrachius.leucopsarus",2,0.0456807899487644,2014,4,"January"
2014,5,53.62,"Stenobrachius.leucopsarus",1,0.0186497575531518,2014,5,"January"
2014,6,42.73,"Stenobrachius.leucopsarus",1,0.0234027615258601,2014,6,"January"
2015,2,51.89,"Stenobrachius.leucopsarus",7,0.134900751589902,2015,2,"January"
2015,3,173.44,"Stenobrachius.leucopsarus",62,0.357472324723247,2015,3,"January"
2015,3,63.73,"Stenobrachius.leucopsarus",1,0.0156911972383493,2015,3,"January"
2015,3,48.54,"Stenobrachius.leucopsarus",7,0.144210960032963,2015,3,"January"
2015,3,33.43,"Stenobrachius.leucopsarus",8,0.239306012563566,2015,3,"January"
2015,3,135.62,"Stenobrachius.leucopsarus",15,0.110603155876714,2015,3,"January"
2015,3,43.69,"Stenobrachius.leucopsarus",1,0.0228885328450446,2015,3,"January"
2015,3,44.06,"Stenobrachius.leucopsarus",1,0.0226963231956423,2015,3,"January"
2015,3,44.05,"Stenobrachius.leucopsarus",3,0.0681044267877412,2015,3,"January"
2015,4,65.33,"Stenobrachius.leucopsarus",1,0.0153069034134395,2015,4,"January"
2015,4,55.74,"Stenobrachius.leucopsarus",1,0.017940437746681,2015,4,"January"
2015,4,59.07,"Stenobrachius.leucopsarus",10,0.169290672083968,2015,4,"January"
2015,4,138.35,"Stenobrachius.leucopsarus",66,0.477050957715938,2015,4,"January"
2015,4,134.41,"Stenobrachius.leucopsarus",74,0.550554274235548,2015,4,"January"
2015,11,140.69,"Stenobrachius.leucopsarus",1,0.00710782571611344,2015,11,"January"
2016,1,28.78,"Stenobrachius.leucopsarus",3,0.104239054899236,2016,1,"January"
2016,2,176.57,"Stenobrachius.leucopsarus",29,0.164240811009798,2016,2,"January"
2016,2,167.81,"Stenobrachius.leucopsarus",64,0.381383707764734,2016,2,"January"
2016,2,62.12,"Stenobrachius.leucopsarus",1,0.0160978750804894,2016,2,"January"
2016,3,45.71,"Stenobrachius.leucopsarus",7,0.153139356814701,2016,3,"January"
2016,3,48.59,"Stenobrachius.leucopsarus",3,0.061741098991562,2016,3,"January"
2016,3,39.23,"Stenobrachius.leucopsarus",17,0.433341830231965,2016,3,"January"
2016,3,28.78,"Stenobrachius.leucopsarus",1,0.0347463516330785,2016,3,"January"
2016,3,37.1,"Stenobrachius.leucopsarus",1,0.0269541778975741,2016,3,"January"
2016,3,45.38,"Stenobrachius.leucopsarus",1,0.0220361392684002,2016,3,"January"
2016,3,52.33,"Stenobrachius.leucopsarus",8,0.152875979361743,2016,3,"January"
2016,3,55.85,"Stenobrachius.leucopsarus",51,0.913160250671441,2016,3,"January"
2016,4,43.98,"Stenobrachius.leucopsarus",2,0.045475216007276,2016,4,"January"
2016,5,52.87,"Stenobrachius.leucopsarus",4,0.0756572725553244,2016,5,"January"
2016,5,62.35,"Stenobrachius.leucopsarus",1,0.0160384923817161,2016,5,"January"
2016,5,41.32,"Stenobrachius.leucopsarus",1,0.0242013552758954,2016,5,"January"
2016,5,41.19,"Stenobrachius.leucopsarus",5,0.121388686574411,2016,5,"January"
2016,5,88.17,"Stenobrachius.leucopsarus",22,0.249517976636044,2016,5,"January"
2016,5,88.13,"Stenobrachius.leucopsarus",16,0.181549982979689,2016,5,"January"
2017,2,41.03,"Stenobrachius.leucopsarus",5,0.121862052156958,2017,2,"January"
2017,2,52.53,"Stenobrachius.leucopsarus",2,0.0380734818199124,2017,2,"January"
2017,2,138.92,"Stenobrachius.leucopsarus",23,0.165562913907285,2017,2,"January"
2017,2,137.3,"Stenobrachius.leucopsarus",9,0.0655498907501821,2017,2,"January"
2017,2,37.68,"Stenobrachius.leucopsarus",6,0.159235668789809,2017,2,"January"
2017,2,69.34,"Stenobrachius.leucopsarus",4,0.0576867608883761,2017,2,"January"
2017,2,86.4,"Stenobrachius.leucopsarus",5,0.0578703703703704,2017,2,"January"
2017,2,116.02,"Stenobrachius.leucopsarus",15,0.12928805378383,2017,2,"January"
2017,2,119.03,"Stenobrachius.leucopsarus",8,0.0672099470721667,2017,2,"January"
2017,3,50.76,"Stenobrachius.leucopsarus",1,0.0197005516154452,2017,3,"January"
2017,3,59.37,"Stenobrachius.leucopsarus",2,0.0336870473303015,2017,3,"January"
2017,4,38.26,"Stenobrachius.leucopsarus",1,0.0261369576581286,2017,4,"January"
2017,4,58.77,"Stenobrachius.leucopsarus",1,0.0170154840905224,2017,4,"January"
2017,5,44.97,"Stenobrachius.leucopsarus",27,0.600400266844563,2017,5,"January"
2017,5,39.77,"Stenobrachius.leucopsarus",17,0.427457882826251,2017,5,"January"
2017,5,143.87,"Stenobrachius.leucopsarus",104,0.722874817543616,2017,5,"January"
2017,5,138.74,"Stenobrachius.leucopsarus",76,0.547787227908318,2017,5,"January"
2017,8,33.62,"Stenobrachius.leucopsarus",8,0.237953599048186,2017,8,"January"
2017,8,94.65,"Stenobrachius.leucopsarus",1,0.0105652403592182,2017,8,"January"
2017,8,28.01,"Stenobrachius.leucopsarus",1,0.0357015351660121,2017,8,"January"
2018,2,42.6,"Stenobrachius.leucopsarus",1,0.0234741784037559,2018,2,"January"
2018,2,45.67,"Stenobrachius.leucopsarus",2,0.0437924239106635,2018,2,"January"
2018,2,117.04,"Stenobrachius.leucopsarus",9,0.0768967874231032,2018,2,"January"
2018,2,142.54,"Stenobrachius.leucopsarus",13,0.0912024694822506,2018,2,"January"
2018,3,70.22,"Stenobrachius.leucopsarus",1,0.0142409569923099,2018,3,"January"
2018,3,138.25,"Stenobrachius.leucopsarus",1,0.00723327305605787,2018,3,"January"
2018,4,63.2,"Stenobrachius.leucopsarus",5,0.0791139240506329,2018,4,"January"
2018,5,38.96,"Stenobrachius.leucopsarus",4,0.102669404517454,2018,5,"January"
2018,5,39.25,"Stenobrachius.leucopsarus",3,0.0764331210191083,2018,5,"January"
2018,5,84.62,"Stenobrachius.leucopsarus",26,0.307255967856299,2018,5,"January"
2018,5,78.71,"Stenobrachius.leucopsarus",20,0.254097319273282,2018,5,"January"
2018,8,119.11,"Stenobrachius.leucopsarus",9,0.0755604063470741,2018,8,"January"
2018,8,98.68,"Stenobrachius.leucopsarus",8,0.0810701256586948,2018,8,"January"
2019,2,44.84,"Stenobrachius.leucopsarus",3,0.0669045495093666,2019,2,"January"
2019,3,64.31,"Stenobrachius.leucopsarus",1,0.0155496812315348,2019,3,"January"
2019,3,67.7,"Stenobrachius.leucopsarus",1,0.0147710487444609,2019,3,"January"
2019,4,47.47,"Stenobrachius.leucopsarus",1,0.0210659363808721,2019,4,"January"
2019,4,46.17,"Stenobrachius.leucopsarus",3,0.0649772579597141,2019,4,"January"
2019,4,43.78,"Stenobrachius.leucopsarus",1,0.0228414801279123,2019,4,"January"
2019,4,164.76,"Stenobrachius.leucopsarus",7,0.0424860403010439,2019,4,"January"
2020,2,37.2643,"Stenobrachius.leucopsarus",1,0.0268353356966319,2020,2,"January"
2020,2,40.0925,"Stenobrachius.leucopsarus",1,0.0249423208829582,2020,2,"January"
2020,2,56.3603,"Stenobrachius.leucopsarus",2,0.0354859715083135,2020,2,"January"
2020,2,45.55076,"Stenobrachius.leucopsarus",1,0.0219535305228716,2020,2,"January"
2020,2,135.42138,"Stenobrachius.leucopsarus",19,0.14030280890654,2020,2,"January"
2020,2,128.67008,"Stenobrachius.leucopsarus",1,0.00777181455082642,2020,2,"January"
2020,3,52.04842,"Stenobrachius.leucopsarus",2,0.038425758169028,2020,3,"January"
2020,3,52.32444,"Stenobrachius.leucopsarus",2,0.0382230559944836,2020,3,"January"
2020,5,54.44308,"Stenobrachius.leucopsarus",1,0.0183678072585166,2020,5,"January"
2021,1,59.51682408,"Stenobrachius.leucopsarus",1,0.0168019718030626,2021,1,"January"
2021,1,69.30327752,"Stenobrachius.leucopsarus",5,0.0721466599982529,2021,1,"January"
2021,2,54.62747166,"Stenobrachius.leucopsarus",2,0.0366116157168677,2021,2,"January"
2021,3,60.56288205,"Stenobrachius.leucopsarus",1,0.0165117637429211,2021,3,"January"
2021,5,145.60308,"Stenobrachius.leucopsarus",3,0.0206039597514009,2021,5,"January"
2021,5,166.47078,"Stenobrachius.leucopsarus",26,0.156183565668401,2021,5,"January"
2021,9,112.696,"Stenobrachius.leucopsarus",1,0.00887342940299567,2021,9,"January"
2022,2,53.63775,"Stenobrachius.leucopsarus",1,0.0186435859073134,2022,2,"January"
2022,2,48.39875,"Stenobrachius.leucopsarus",1,0.0206616906428368,2022,2,"January"
2022,4,155.472,"Stenobrachius.leucopsarus",1,0.00643202634557991,2022,4,"January"
2022,4,153.576,"Stenobrachius.leucopsarus",2,0.0130228681564828,2022,4,"January"
2022,5,31.8942,"Stenobrachius.leucopsarus",2,0.0627073260969079,2022,5,"January"
2022,5,170.9058,"Stenobrachius.leucopsarus",20,0.117023529921161,2022,5,"January"
2022,5,147.771,"Stenobrachius.leucopsarus",20,0.13534455339681,2022,5,"January"
2022,5,121.5084,"Stenobrachius.leucopsarus",20,0.164597673905672,2022,5,"January"
2022,8,176.1552,"Stenobrachius.leucopsarus",4,0.0227072490621906,2022,8,"January"
2022,8,168.9012,"Stenobrachius.leucopsarus",1,0.00592062104946561,2022,8,"January"
2023,1,44.6292,"Stenobrachius.leucopsarus",1,0.0224068547049914,2023,1,"January"
2023,2,55.5672,"Stenobrachius.leucopsarus",1,0.0179962279906132,2023,2,"January"
2023,2,34.7646,"Stenobrachius.leucopsarus",1,0.0287648930233628,2023,2,"January"
2023,2,36.8082,"Stenobrachius.leucopsarus",3,0.0815035780070745,2023,2,"January"
2023,2,46.1058,"Stenobrachius.leucopsarus",1,0.0216892451708896,2023,2,"January"
2023,2,164.7516,"Stenobrachius.leucopsarus",12,0.0728369254077047,2023,2,"January"
2023,2,152.841,"Stenobrachius.leucopsarus",11,0.0719702174154841,2023,2,"January"
2023,3,41.6878,"Stenobrachius.leucopsarus",1,0.0239878333709143,2023,3,"January"
2023,4,43.1662,"Stenobrachius.leucopsarus",3,0.0694988208366731,2023,4,"January"
2023,4,117.8947,"Stenobrachius.leucopsarus",9,0.07633930957032,2023,4,"January"
2023,4,101.2242,"Stenobrachius.leucopsarus",16,0.158064968653741,2023,4,"January"
2023,5,151.6515,"Stenobrachius.leucopsarus",82,0.540713412000541,2023,5,"January"
2023,5,32.9252,"Stenobrachius.leucopsarus",2,0.0607437464313049,2023,5,"January"
2023,5,147.9324,"Stenobrachius.leucopsarus",38,0.25687408573105,2023,5,"January"
2023,8,109.4555,"Stenobrachius.leucopsarus",2,0.0182722658980133,2023,8,"January"
1998,3,219.74,"Tarletonbeania.crenularis",1,0.00455083280240284,1998,3,"January"
1998,6,254.64,"Tarletonbeania.crenularis",1,0.00392711278667923,1998,6,"January"
2000,4,290.75,"Tarletonbeania.crenularis",1,0.00343938091143594,2000,4,"January"
2000,7,1540.1,"Tarletonbeania.crenularis",3,0.00194792545938575,2000,7,"January"
2000,7,1868.9,"Tarletonbeania.crenularis",65,0.0347798170046551,2000,7,"January"
2000,8,708.4,"Tarletonbeania.crenularis",2,0.00282326369282891,2000,8,"January"
2000,8,1642.9,"Tarletonbeania.crenularis",22,0.0133909550185647,2000,8,"January"
2000,8,1884.4,"Tarletonbeania.crenularis",12,0.00636807471874337,2000,8,"January"
2000,9,1302.5,"Tarletonbeania.crenularis",11,0.00844529750479846,2000,9,"January"
2000,9,1610.5,"Tarletonbeania.crenularis",19,0.0117975783918038,2000,9,"January"
2002,4,3081.8,"Tarletonbeania.crenularis",3,0.000973457070543189,2002,4,"January"
2002,4,3920.5,"Tarletonbeania.crenularis",2,0.00051013901288101,2002,4,"January"
2002,5,2038.7,"Tarletonbeania.crenularis",31,0.0152057683818119,2002,5,"January"
2002,5,3206.2,"Tarletonbeania.crenularis",46,0.0143472022955524,2002,5,"January"
2002,7,1309.3,"Tarletonbeania.crenularis",1,0.000763766898342626,2002,7,"January"
2002,7,2065.9,"Tarletonbeania.crenularis",23,0.0111331623021443,2002,7,"January"
2002,7,2142.1,"Tarletonbeania.crenularis",11,0.00513514775220578,2002,7,"January"
2002,9,803.3,"Tarletonbeania.crenularis",1,0.00124486493215486,2002,9,"January"
2004,5,498.582,"Tarletonbeania.crenularis",6,0.0120341287892463,2004,5,"January"
2004,5,399.465,"Tarletonbeania.crenularis",1,0.00250334822825529,2004,5,"January"
2004,5,356.994,"Tarletonbeania.crenularis",3,0.00840350257987529,2004,5,"January"
2004,6,506.86,"Tarletonbeania.crenularis",1,0.00197293138144655,2004,6,"January"
2004,8,83.89,"Tarletonbeania.crenularis",1,0.0119203719156038,2004,8,"January"
2004,8,280.72,"Tarletonbeania.crenularis",5,0.0178113422627529,2004,8,"January"
2005,5,471.987,"Tarletonbeania.crenularis",30,0.0635610726566622,2005,5,"January"
2005,5,441.504,"Tarletonbeania.crenularis",22,0.0498296731173443,2005,5,"January"
2005,5,472.878,"Tarletonbeania.crenularis",1,0.00211471034812362,2005,5,"January"
2005,6,221.0021808,"Tarletonbeania.crenularis",12,0.0542981067270989,2005,6,"January"
2005,6,191.2347301,"Tarletonbeania.crenularis",5,0.0261458784049603,2005,6,"January"
2005,8,172.174653,"Tarletonbeania.crenularis",2,0.0116161116932816,2005,8,"January"
2005,10,167.3815,"Tarletonbeania.crenularis",1,0.00597437590175736,2005,10,"January"
2005,10,207.55306,"Tarletonbeania.crenularis",4,0.0192721803282496,2005,10,"January"
2006,5,284.6998,"Tarletonbeania.crenularis",2,0.00702494346676745,2006,5,"January"
2006,5,464.238,"Tarletonbeania.crenularis",3,0.00646220257712639,2006,5,"January"
2006,5,300.5002,"Tarletonbeania.crenularis",1,0.0033277848067988,2006,5,"January"
2006,8,166.749543,"Tarletonbeania.crenularis",2,0.0119940358697115,2006,8,"January"
2006,9,179.318988,"Tarletonbeania.crenularis",1,0.00557665426931809,2006,9,"January"
2007,5,161.4140058,"Tarletonbeania.crenularis",1,0.0061952492600862,2007,5,"January"
2007,5,146.0370372,"Tarletonbeania.crenularis",1,0.00684757797866362,2007,5,"January"
2007,5,235.5446446,"Tarletonbeania.crenularis",1,0.00424547966988675,2007,5,"January"
2007,6,173.9323838,"Tarletonbeania.crenularis",1,0.00574936063171463,2007,6,"January"
2007,6,139.7497441,"Tarletonbeania.crenularis",1,0.00715564816551246,2007,6,"January"
2007,6,112.5208667,"Tarletonbeania.crenularis",1,0.0088872404677274,2007,6,"January"
2007,7,136.04803,"Tarletonbeania.crenularis",2,0.0147006906310955,2007,7,"January"
2007,9,138.5292223,"Tarletonbeania.crenularis",1,0.00721869352470912,2007,9,"January"
2007,9,135.1406684,"Tarletonbeania.crenularis",1,0.00739969701082224,2007,9,"January"
2008,5,235.2815396,"Tarletonbeania.crenularis",12,0.0510027264374463,2008,5,"January"
2008,5,169.3596668,"Tarletonbeania.crenularis",1,0.00590459357233454,2008,5,"January"
2008,6,151.3501059,"Tarletonbeania.crenularis",8,0.0528575778155435,2008,6,"January"
2008,8,112.8714444,"Tarletonbeania.crenularis",1,0.00885963677806891,2008,8,"January"
2008,8,149.3598835,"Tarletonbeania.crenularis",2,0.0133904764327163,2008,8,"January"
2008,8,147.3453334,"Tarletonbeania.crenularis",2,0.0135735550889188,2008,8,"January"
2008,9,159.861375,"Tarletonbeania.crenularis",1,0.00625541973475456,2008,9,"January"
2008,9,173.9065872,"Tarletonbeania.crenularis",1,0.00575021346862472,2008,9,"January"
2009,5,123.1233161,"Tarletonbeania.crenularis",1,0.00812193848960181,2009,5,"January"
2009,5,129.6793038,"Tarletonbeania.crenularis",1,0.00771133072662285,2009,5,"January"
2009,6,150.23706,"Tarletonbeania.crenularis",9,0.0599053256233848,2009,6,"January"
2009,6,105.76578,"Tarletonbeania.crenularis",2,0.0189097078469047,2009,6,"January"
2009,9,147.5572696,"Tarletonbeania.crenularis",1,0.00677702970996151,2009,9,"January"
2009,9,125.0043124,"Tarletonbeania.crenularis",5,0.0399986200796061,2009,9,"January"
2010,2,46.91,"Tarletonbeania.crenularis",1,0.0213174163291409,2010,2,"January"
2010,2,35.43,"Tarletonbeania.crenularis",1,0.0282246683601468,2010,2,"January"
2010,2,37.28,"Tarletonbeania.crenularis",1,0.0268240343347639,2010,2,"January"
2010,6,136.306,"Tarletonbeania.crenularis",9,0.066027907795695,2010,6,"January"
2010,6,140.5544,"Tarletonbeania.crenularis",3,0.021344048994553,2010,6,"January"
2010,6,142.9236,"Tarletonbeania.crenularis",1,0.00699674511417289,2010,6,"January"
2010,6,136.493,"Tarletonbeania.crenularis",8,0.0586110643036639,2010,6,"January"
2010,7,155.7468,"Tarletonbeania.crenularis",1,0.00642067766400337,2010,7,"January"
2010,8,152.8176,"Tarletonbeania.crenularis",1,0.00654374888756269,2010,8,"January"
2010,8,156.891,"Tarletonbeania.crenularis",1,0.00637385190992472,2010,8,"January"
2010,8,136.297,"Tarletonbeania.crenularis",1,0.00733691864090919,2010,8,"January"
2011,5,119.672586,"Tarletonbeania.crenularis",1,0.00835613262338962,2011,5,"January"
2011,5,85.9557204,"Tarletonbeania.crenularis",2,0.0232677940536463,2011,5,"January"
2011,6,159.7730508,"Tarletonbeania.crenularis",7,0.0438121445697524,2011,6,"January"
2011,6,103.315608,"Tarletonbeania.crenularis",8,0.0774326372836135,2011,6,"January"
2011,7,152.1955116,"Tarletonbeania.crenularis",5,0.0328524799938975,2011,7,"January"
2011,9,135.79812,"Tarletonbeania.crenularis",3,0.0220916165849719,2011,9,"January"
2012,7,109.8405,"Tarletonbeania.crenularis",5,0.0455205502524114,2012,7,"January"
2012,7,120.2894,"Tarletonbeania.crenularis",2,0.0166265689246102,2012,7,"January"
2012,9,118.50525,"Tarletonbeania.crenularis",1,0.00843844471025545,2012,9,"January"
2012,12,39.61308,"Tarletonbeania.crenularis",1,0.0252441870210547,2012,12,"January"
2012,12,83.4558,"Tarletonbeania.crenularis",1,0.0119823906786586,2012,12,"January"
2013,1,41.4626,"Tarletonbeania.crenularis",1,0.0241181209089637,2013,1,"January"
2014,10,49.14,"Tarletonbeania.crenularis",1,0.0203500203500203,2014,10,"January"
2014,11,146.38,"Tarletonbeania.crenularis",2,0.0136630687252357,2014,11,"January"
2014,11,192.63,"Tarletonbeania.crenularis",1,0.00519129938223537,2014,11,"January"
2014,11,39.34,"Tarletonbeania.crenularis",1,0.025419420437214,2014,11,"January"
2015,3,173.44,"Tarletonbeania.crenularis",1,0.00576568265682657,2015,3,"January"
2015,3,135.62,"Tarletonbeania.crenularis",1,0.00737354372511429,2015,3,"January"
2015,4,138.35,"Tarletonbeania.crenularis",10,0.0722804481387785,2015,4,"January"
2015,4,134.41,"Tarletonbeania.crenularis",4,0.0297596904992188,2015,4,"January"
2015,5,51.1,"Tarletonbeania.crenularis",1,0.0195694716242661,2015,5,"January"
2015,8,98.76,"Tarletonbeania.crenularis",3,0.0303766707168894,2015,8,"January"
2015,8,109.14,"Tarletonbeania.crenularis",1,0.00916254352208173,2015,8,"January"
2015,11,63.56,"Tarletonbeania.crenularis",3,0.0471994965387036,2015,11,"January"
2015,11,154.25,"Tarletonbeania.crenularis",7,0.0453808752025932,2015,11,"January"
2016,2,167.81,"Tarletonbeania.crenularis",1,0.00595912043382397,2016,2,"January"
2016,3,55.85,"Tarletonbeania.crenularis",2,0.035810205908684,2016,3,"January"
2016,5,88.17,"Tarletonbeania.crenularis",3,0.0340251786321878,2016,5,"January"
2016,8,88.17,"Tarletonbeania.crenularis",1,0.0113417262107293,2016,8,"January"
2017,2,138.92,"Tarletonbeania.crenularis",2,0.0143967751223726,2017,2,"January"
2017,2,137.3,"Tarletonbeania.crenularis",6,0.0436999271667881,2017,2,"January"
2017,2,69.34,"Tarletonbeania.crenularis",1,0.014421690222094,2017,2,"January"
2017,2,116.02,"Tarletonbeania.crenularis",2,0.0172384071711774,2017,2,"January"
2017,3,49.94,"Tarletonbeania.crenularis",1,0.0200240288346015,2017,3,"January"
2017,5,143.87,"Tarletonbeania.crenularis",20,0.139014387989157,2017,5,"January"
2017,5,138.74,"Tarletonbeania.crenularis",26,0.187400893758109,2017,5,"January"
2017,8,94.65,"Tarletonbeania.crenularis",1,0.0105652403592182,2017,8,"January"
2017,12,109.69,"Tarletonbeania.crenularis",1,0.00911660133102379,2017,12,"January"
2018,2,117.04,"Tarletonbeania.crenularis",5,0.0427204374572796,2018,2,"January"
2018,2,142.54,"Tarletonbeania.crenularis",3,0.0210467237266732,2018,2,"January"
2018,5,84.62,"Tarletonbeania.crenularis",5,0.0590876861262113,2018,5,"January"
2018,5,78.71,"Tarletonbeania.crenularis",6,0.0762291957819845,2018,5,"January"
2018,8,119.11,"Tarletonbeania.crenularis",4,0.0335824028209218,2018,8,"January"
2018,8,98.68,"Tarletonbeania.crenularis",6,0.0608025942440211,2018,8,"January"
2018,11,152.07,"Tarletonbeania.crenularis",5,0.0328795949233905,2018,11,"January"
2019,4,47.47,"Tarletonbeania.crenularis",1,0.0210659363808721,2019,4,"January"
